utterance_id,ds_split,ds_index,speaker,l1,group,track,target_label,target_idx,duration_sec,split
10571,test,723,EDACC-C21-A,Catalan,Catalan,B,,-1,5.74,cal
10572,test,724,EDACC-C21-B,Spanish,Spanish,B,,-1,6.61,cal
10573,test,725,EDACC-C21-A,Catalan,Catalan,B,,-1,6.76,cal
10575,test,727,EDACC-C21-A,Catalan,Catalan,B,,-1,4.78,cal
10576,test,728,EDACC-C21-B,Spanish,Spanish,B,,-1,1.12,cal
10577,test,729,EDACC-C21-A,Catalan,Catalan,B,,-1,7.84,cal
10578,test,730,EDACC-C21-B,Spanish,Spanish,B,,-1,6.67,cal
10579,test,731,EDACC-C21-A,Catalan,Catalan,B,,-1,1.21,cal
10580,test,732,EDACC-C21-B,Spanish,Spanish,B,,-1,11.86,cal
10581,test,733,EDACC-C21-A,Catalan,Catalan,B,,-1,35.47,cal
10583,test,735,EDACC-C21-A,Catalan,Catalan,B,,-1,27.64,cal
10584,test,736,EDACC-C21-B,Spanish,Spanish,B,,-1,13.48,cal
10585,test,737,EDACC-C21-A,Catalan,Catalan,B,,-1,3.31,cal
10586,test,738,EDACC-C21-B,Spanish,Spanish,B,,-1,14.92,cal
10589,test,741,EDACC-C21-A,Catalan,Catalan,B,,-1,3.97,cal
10590,test,742,EDACC-C21-B,Spanish,Spanish,B,,-1,8.11,cal
10591,test,743,EDACC-C21-A,Catalan,Catalan,B,,-1,5.68,cal
10592,test,744,EDACC-C21-B,Spanish,Spanish,B,,-1,6.7,cal
10593,test,745,EDACC-C21-A,Catalan,Catalan,B,,-1,1.57,cal
10594,test,746,EDACC-C21-B,Spanish,Spanish,B,,-1,5.89,cal
10595,test,747,EDACC-C21-A,Catalan,Catalan,B,,-1,1.15,cal
10597,test,749,EDACC-C21-A,Catalan,Catalan,B,,-1,2.41,cal
10599,test,751,EDACC-C21-A,Catalan,Catalan,B,,-1,3.31,cal
10600,test,752,EDACC-C21-B,Spanish,Spanish,B,,-1,17.53,cal
10602,test,754,EDACC-C21-B,Spanish,Spanish,B,,-1,1.15,cal
10604,test,756,EDACC-C21-B,Spanish,Spanish,B,,-1,1.45,cal
10605,test,757,EDACC-C21-A,Catalan,Catalan,B,,-1,4.45,cal
10606,test,758,EDACC-C21-B,Spanish,Spanish,B,,-1,8.65,cal
10607,test,759,EDACC-C21-A,Catalan,Catalan,B,,-1,6.52,cal
10614,test,766,EDACC-C21-A,Catalan,Catalan,B,,-1,15.7,cal
10615,test,767,EDACC-C21-B,Spanish,Spanish,B,,-1,1.18,cal
10617,test,769,EDACC-C21-B,Spanish,Spanish,B,,-1,2.17,cal
10618,test,770,EDACC-C21-A,Catalan,Catalan,B,,-1,7.99,cal
10619,test,771,EDACC-C21-B,Spanish,Spanish,B,,-1,2.29,cal
10620,test,772,EDACC-C21-A,Catalan,Catalan,B,,-1,6.67,cal
10621,test,773,EDACC-C21-B,Spanish,Spanish,B,,-1,13.09,cal
10622,test,774,EDACC-C21-A,Catalan,Catalan,B,,-1,6.88,cal
10623,test,775,EDACC-C21-B,Spanish,Spanish,B,,-1,43.99,cal
10626,test,778,EDACC-C21-A,Catalan,Catalan,B,,-1,3.79,cal
10627,test,779,EDACC-C21-B,Spanish,Spanish,B,,-1,15.58,cal
10628,test,780,EDACC-C21-A,Catalan,Catalan,B,,-1,3.85,cal
10629,test,781,EDACC-C21-B,Spanish,Spanish,B,,-1,3.85,cal
10630,test,782,EDACC-C21-A,Catalan,Catalan,B,,-1,16.0,cal
10632,test,784,EDACC-C21-A,Catalan,Catalan,B,,-1,17.23,cal
10633,test,785,EDACC-C21-B,Spanish,Spanish,B,,-1,2.68,cal
10634,test,786,EDACC-C21-A,Catalan,Catalan,B,,-1,20.5,cal
10635,test,787,EDACC-C21-B,Spanish,Spanish,B,,-1,5.47,cal
10636,test,788,EDACC-C21-A,Catalan,Catalan,B,,-1,4.03,cal
10638,test,790,EDACC-C21-A,Catalan,Catalan,B,,-1,15.28,cal
10639,test,791,EDACC-C21-B,Spanish,Spanish,B,,-1,9.34,cal
10640,test,792,EDACC-C21-A,Catalan,Catalan,B,,-1,1.09,cal
10641,test,793,EDACC-C21-B,Spanish,Spanish,B,,-1,41.11,cal
10642,test,794,EDACC-C21-A,Catalan,Catalan,B,,-1,52.39,cal
10643,test,795,EDACC-C21-B,Spanish,Spanish,B,,-1,3.55,cal
10645,test,797,EDACC-C21-B,Spanish,Spanish,B,,-1,1.09,cal
10646,test,798,EDACC-C21-A,Catalan,Catalan,B,,-1,2.62,cal
10647,test,799,EDACC-C21-B,Spanish,Spanish,B,,-1,3.46,cal
10648,test,800,EDACC-C21-A,Catalan,Catalan,B,,-1,9.13,cal
10649,test,801,EDACC-C21-B,Spanish,Spanish,B,,-1,7.57,cal
10650,test,802,EDACC-C21-A,Catalan,Catalan,B,,-1,1.18,cal
10651,test,803,EDACC-C21-B,Spanish,Spanish,B,,-1,1.9,cal
10652,test,804,EDACC-C21-A,Catalan,Catalan,B,,-1,1.72,cal
10653,test,805,EDACC-C21-B,Spanish,Spanish,B,,-1,2.89,cal
10654,test,806,EDACC-C21-A,Catalan,Catalan,B,,-1,5.2,cal
10655,test,807,EDACC-C21-B,Spanish,Spanish,B,,-1,16.3,cal
10656,test,808,EDACC-C21-A,Catalan,Catalan,B,,-1,4.0,cal
10658,test,810,EDACC-C21-A,Catalan,Catalan,B,,-1,9.79,cal
10661,test,813,EDACC-C21-B,Spanish,Spanish,B,,-1,3.52,cal
10662,test,814,EDACC-C21-A,Catalan,Catalan,B,,-1,8.71,cal
10663,test,815,EDACC-C21-B,Spanish,Spanish,B,,-1,33.46,cal
10664,test,816,EDACC-C21-A,Catalan,Catalan,B,,-1,7.72,cal
10665,test,817,EDACC-C21-B,Spanish,Spanish,B,,-1,5.68,cal
10667,test,819,EDACC-C21-B,Spanish,Spanish,B,,-1,4.72,cal
10668,test,820,EDACC-C21-A,Catalan,Catalan,B,,-1,2.59,cal
10669,test,821,EDACC-C21-B,Spanish,Spanish,B,,-1,3.58,cal
10670,test,822,EDACC-C21-A,Catalan,Catalan,B,,-1,3.01,cal
10671,test,823,EDACC-C21-B,Spanish,Spanish,B,,-1,2.74,cal
10672,test,824,EDACC-C21-A,Catalan,Catalan,B,,-1,1.12,cal
10673,test,825,EDACC-C21-B,Spanish,Spanish,B,,-1,2.77,cal
10674,test,826,EDACC-C21-A,Catalan,Catalan,B,,-1,1.99,cal
10677,test,829,EDACC-C21-B,Spanish,Spanish,B,,-1,31.24,cal
10678,test,830,EDACC-C21-A,Catalan,Catalan,B,,-1,6.16,cal
10679,test,831,EDACC-C21-B,Spanish,Spanish,B,,-1,1.96,cal
10680,test,832,EDACC-C21-A,Catalan,Catalan,B,,-1,3.82,cal
10681,test,833,EDACC-C21-B,Spanish,Spanish,B,,-1,4.06,cal
10682,test,834,EDACC-C21-A,Catalan,Catalan,B,,-1,25.03,cal
10683,test,835,EDACC-C21-B,Spanish,Spanish,B,,-1,3.07,cal
10684,test,836,EDACC-C21-A,Catalan,Catalan,B,,-1,4.12,cal
10688,test,840,EDACC-C21-A,Catalan,Catalan,B,,-1,8.38,cal
10689,test,841,EDACC-C21-B,Spanish,Spanish,B,,-1,1.27,cal
10691,test,843,EDACC-C21-B,Spanish,Spanish,B,,-1,2.86,cal
10692,test,844,EDACC-C21-A,Catalan,Catalan,B,,-1,1.15,cal
10693,test,845,EDACC-C21-B,Spanish,Spanish,B,,-1,20.02,cal
10694,test,846,EDACC-C21-A,Catalan,Catalan,B,,-1,3.79,cal
10695,test,847,EDACC-C21-B,Spanish,Spanish,B,,-1,6.97,cal
10696,test,848,EDACC-C21-A,Catalan,Catalan,B,,-1,5.26,cal
10697,test,849,EDACC-C21-B,Spanish,Spanish,B,,-1,21.13,cal
10698,test,850,EDACC-C21-A,Catalan,Catalan,B,,-1,1.21,cal
10699,test,851,EDACC-C21-B,Spanish,Spanish,B,,-1,2.08,cal
10701,test,853,EDACC-C21-B,Spanish,Spanish,B,,-1,6.25,cal
10702,test,854,EDACC-C21-A,Catalan,Catalan,B,,-1,6.46,cal
10705,test,857,EDACC-C21-B,Spanish,Spanish,B,,-1,9.13,cal
10706,test,858,EDACC-C21-A,Catalan,Catalan,B,,-1,3.73,cal
10707,test,859,EDACC-C21-B,Spanish,Spanish,B,,-1,3.25,cal
10708,test,860,EDACC-C21-A,Catalan,Catalan,B,,-1,1.15,cal
10710,test,862,EDACC-C21-A,Catalan,Catalan,B,,-1,3.58,cal
10711,test,863,EDACC-C21-B,Spanish,Spanish,B,,-1,10.72,cal
10713,test,865,EDACC-C21-B,Spanish,Spanish,B,,-1,4.69,cal
10714,test,866,EDACC-C21-A,Catalan,Catalan,B,,-1,14.26,cal
10715,test,867,EDACC-C21-B,Spanish,Spanish,B,,-1,2.77,cal
10716,test,868,EDACC-C21-A,Catalan,Catalan,B,,-1,4.93,cal
10717,test,869,EDACC-C21-B,Spanish,Spanish,B,,-1,4.48,cal
10718,test,870,EDACC-C21-A,Catalan,Catalan,B,,-1,2.17,cal
10719,test,871,EDACC-C21-B,Spanish,Spanish,B,,-1,2.56,cal
10720,test,872,EDACC-C21-A,Catalan,Catalan,B,,-1,1.24,cal
10721,test,873,EDACC-C21-B,Spanish,Spanish,B,,-1,1.24,cal
10722,test,874,EDACC-C21-A,Catalan,Catalan,B,,-1,1.99,cal
10723,test,875,EDACC-C21-B,Spanish,Spanish,B,,-1,1.39,cal
10724,test,876,EDACC-C21-A,Catalan,Catalan,B,,-1,1.93,cal
10727,test,879,EDACC-C21-B,Spanish,Spanish,B,,-1,3.296,cal
10728,test,880,EDACC-C25-A,Bulgarian,Bulgarian,B,,-1,11.18,cal
10730,test,882,EDACC-C25-A,Bulgarian,Bulgarian,B,,-1,28.81,cal
10732,test,884,EDACC-C25-A,Bulgarian,Bulgarian,B,,-1,12.25,cal
10734,test,886,EDACC-C25-A,Bulgarian,Bulgarian,B,,-1,19.81,cal
10736,test,888,EDACC-C25-A,Bulgarian,Bulgarian,B,,-1,130.15,cal
10738,test,890,EDACC-C25-A,Bulgarian,Bulgarian,B,,-1,112.72,cal
10740,test,892,EDACC-C25-A,Bulgarian,Bulgarian,B,,-1,126.04,cal
10742,test,894,EDACC-C25-A,Bulgarian,Bulgarian,B,,-1,84.85,cal
10744,test,896,EDACC-C25-A,Bulgarian,Bulgarian,B,,-1,44.98,cal
10746,test,898,EDACC-C25-A,Bulgarian,Bulgarian,B,,-1,80.8,cal
10748,test,900,EDACC-C25-A,Bulgarian,Bulgarian,B,,-1,1.27,cal
10750,test,902,EDACC-C25-A,Bulgarian,Bulgarian,B,,-1,5.216,cal
10751,test,903,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,5.03,cal
10752,test,904,EDACC-C05-B,Indian English,indian,A,indian,4,2.35,cal
10753,test,905,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,21.67,cal
10754,test,906,EDACC-C05-B,Indian English,indian,A,indian,4,20.77,cal
10755,test,907,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,10.93,cal
10758,test,910,EDACC-C05-B,Indian English,indian,A,indian,4,2.98,cal
10760,test,912,EDACC-C05-B,Indian English,indian,A,indian,4,2.68,cal
10762,test,914,EDACC-C05-B,Indian English,indian,A,indian,4,3.88,cal
10763,test,915,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,9.37,cal
10765,test,917,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,4.6,cal
10766,test,918,EDACC-C05-B,Indian English,indian,A,indian,4,1.42,cal
10768,test,920,EDACC-C05-B,Indian English,indian,A,indian,4,3.1,cal
10770,test,922,EDACC-C05-B,Indian English,indian,A,indian,4,1.12,cal
10774,test,926,EDACC-C05-B,Indian English,indian,A,indian,4,2.29,cal
10775,test,927,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,2.23,cal
10776,test,928,EDACC-C05-B,Indian English,indian,A,indian,4,1.96,cal
10778,test,930,EDACC-C05-B,Indian English,indian,A,indian,4,3.61,cal
10779,test,931,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,3.04,cal
10780,test,932,EDACC-C05-B,Indian English,indian,A,indian,4,10.27,cal
10782,test,934,EDACC-C05-B,Indian English,indian,A,indian,4,1.24,cal
10783,test,935,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,22.51,cal
10784,test,936,EDACC-C05-B,Indian English,indian,A,indian,4,6.67,cal
10786,test,938,EDACC-C05-B,Indian English,indian,A,indian,4,4.54,cal
10788,test,940,EDACC-C05-B,Indian English,indian,A,indian,4,11.44,cal
10790,test,942,EDACC-C05-B,Indian English,indian,A,indian,4,3.94,cal
10792,test,944,EDACC-C05-B,Indian English,indian,A,indian,4,14.95,cal
10794,test,946,EDACC-C05-B,Indian English,indian,A,indian,4,7.27,cal
10796,test,948,EDACC-C05-B,Indian English,indian,A,indian,4,2.59,cal
10797,test,949,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,4.78,cal
10798,test,950,EDACC-C05-B,Indian English,indian,A,indian,4,2.8,cal
10799,test,951,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,5.05,cal
10800,test,952,EDACC-C05-B,Indian English,indian,A,indian,4,2.89,cal
10802,test,954,EDACC-C05-B,Indian English,indian,A,indian,4,3.58,cal
10804,test,956,EDACC-C05-B,Indian English,indian,A,indian,4,6.1,cal
10805,test,957,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,2.47,cal
10807,test,959,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,7.45,cal
10809,test,961,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,6.76,cal
10811,test,963,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,8.11,cal
10812,test,964,EDACC-C05-B,Indian English,indian,A,indian,4,4.36,cal
10814,test,966,EDACC-C05-B,Indian English,indian,A,indian,4,3.46,cal
10816,test,968,EDACC-C05-B,Indian English,indian,A,indian,4,5.32,cal
10818,test,970,EDACC-C05-B,Indian English,indian,A,indian,4,1.66,cal
10820,test,972,EDACC-C05-B,Indian English,indian,A,indian,4,4.06,cal
10822,test,974,EDACC-C05-B,Indian English,indian,A,indian,4,1.96,cal
10823,test,975,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,2.8,cal
10824,test,976,EDACC-C05-B,Indian English,indian,A,indian,4,3.37,cal
10828,test,980,EDACC-C05-B,Indian English,indian,A,indian,4,3.67,cal
10829,test,981,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,9.46,cal
10830,test,982,EDACC-C05-B,Indian English,indian,A,indian,4,6.25,cal
10832,test,984,EDACC-C05-B,Indian English,indian,A,indian,4,6.67,cal
10834,test,986,EDACC-C05-B,Indian English,indian,A,indian,4,3.04,cal
10836,test,988,EDACC-C05-B,Indian English,indian,A,indian,4,7.6,cal
10837,test,989,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,2.8,cal
10839,test,991,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,8.74,cal
10840,test,992,EDACC-C05-B,Indian English,indian,A,indian,4,1.54,cal
10841,test,993,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,5.05,cal
10843,test,995,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,6.04,cal
10844,test,996,EDACC-C05-B,Indian English,indian,A,indian,4,2.59,cal
10846,test,998,EDACC-C05-B,Indian English,indian,A,indian,4,5.23,cal
10847,test,999,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,3.97,cal
10848,test,1000,EDACC-C05-B,Indian English,indian,A,indian,4,1.72,cal
10850,test,1002,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,1.81,cal
10851,test,1003,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,14.29,cal
10854,test,1006,EDACC-C05-B,Indian English,indian,A,indian,4,11.83,cal
10856,test,1008,EDACC-C05-B,Indian English,indian,A,indian,4,4.24,cal
10860,test,1012,EDACC-C05-B,Indian English,indian,A,indian,4,9.85,cal
10862,test,1014,EDACC-C05-B,Indian English,indian,A,indian,4,3.76,cal
10863,test,1015,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,8.23,cal
10864,test,1016,EDACC-C05-B,Indian English,indian,A,indian,4,8.17,cal
10866,test,1018,EDACC-C05-B,Indian English,indian,A,indian,4,15.61,cal
10867,test,1019,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,18.13,cal
10868,test,1020,EDACC-C05-B,Indian English,indian,A,indian,4,5.23,cal
10870,test,1022,EDACC-C05-B,Indian English,indian,A,indian,4,1.03,cal
10872,test,1024,EDACC-C05-B,Indian English,indian,A,indian,4,3.34,cal
10874,test,1026,EDACC-C05-B,Indian English,indian,A,indian,4,2.53,cal
10876,test,1028,EDACC-C05-B,Indian English,indian,A,indian,4,13.75,cal
10878,test,1030,EDACC-C05-B,Indian English,indian,A,indian,4,3.1,cal
10879,test,1031,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,8.02,cal
10880,test,1032,EDACC-C05-B,Indian English,indian,A,indian,4,6.1,cal
10882,test,1034,EDACC-C05-B,Indian English,indian,A,indian,4,12.01,cal
10883,test,1035,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,5.26,cal
10888,test,1040,EDACC-C05-B,Indian English,indian,A,indian,4,1.0,cal
10890,test,1042,EDACC-C05-B,Indian English,indian,A,indian,4,7.66,cal
10892,test,1044,EDACC-C05-B,Indian English,indian,A,indian,4,3.7,cal
10893,test,1045,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,10.33,cal
10894,test,1046,EDACC-C05-B,Indian English,indian,A,indian,4,2.47,cal
10895,test,1047,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,13.93,cal
10898,test,1050,EDACC-C05-B,Indian English,indian,A,indian,4,15.7,cal
10900,test,1052,EDACC-C05-B,Indian English,indian,A,indian,4,16.75,cal
10902,test,1054,EDACC-C05-B,Indian English,indian,A,indian,4,5.65,cal
10904,test,1056,EDACC-C05-B,Indian English,indian,A,indian,4,5.86,cal
10905,test,1057,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,11.56,cal
10908,test,1060,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,9.37,cal
10909,test,1061,EDACC-C05-B,Indian English,indian,A,indian,4,4.21,cal
10912,test,1064,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,1.0,cal
10913,test,1065,EDACC-C05-B,Indian English,indian,A,indian,4,9.04,cal
10915,test,1067,EDACC-C05-B,Indian English,indian,A,indian,4,1.48,cal
10916,test,1068,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,12.61,cal
10917,test,1069,EDACC-C05-B,Indian English,indian,A,indian,4,4.78,cal
10919,test,1071,EDACC-C05-B,Indian English,indian,A,indian,4,4.42,cal
10921,test,1073,EDACC-C05-B,Indian English,indian,A,indian,4,9.91,cal
10923,test,1075,EDACC-C05-B,Indian English,indian,A,indian,4,12.73,cal
10925,test,1077,EDACC-C05-B,Indian English,indian,A,indian,4,1.84,cal
10927,test,1079,EDACC-C05-B,Indian English,indian,A,indian,4,4.54,cal
10928,test,1080,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,3.64,cal
10929,test,1081,EDACC-C05-B,Indian English,indian,A,indian,4,1.21,cal
10931,test,1083,EDACC-C05-B,Indian English,indian,A,indian,4,7.63,cal
10932,test,1084,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,3.79,cal
10933,test,1085,EDACC-C05-B,Indian English,indian,A,indian,4,5.05,cal
10935,test,1087,EDACC-C05-B,Indian English,indian,A,indian,4,6.64,cal
10936,test,1088,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,29.68,cal
10937,test,1089,EDACC-C05-B,Indian English,indian,A,indian,4,1.0,cal
10938,test,1090,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,2.23,cal
10939,test,1091,EDACC-C05-B,Indian English,indian,A,indian,4,7.63,cal
10940,test,1092,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,10.54,cal
10941,test,1093,EDACC-C05-B,Indian English,indian,A,indian,4,1.63,cal
10942,test,1094,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,4.3,cal
10944,test,1096,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,21.85,cal
10945,test,1097,EDACC-C05-B,Indian English,indian,A,indian,4,1.63,cal
10946,test,1098,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,4.24,cal
10947,test,1099,EDACC-C05-B,Indian English,indian,A,indian,4,2.26,cal
10949,test,1101,EDACC-C05-B,Indian English,indian,A,indian,4,8.59,cal
10951,test,1103,EDACC-C05-B,Indian English,indian,A,indian,4,1.81,cal
10953,test,1105,EDACC-C05-B,Indian English,indian,A,indian,4,1.78,cal
10955,test,1107,EDACC-C05-B,Indian English,indian,A,indian,4,3.04,cal
10956,test,1108,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,3.85,cal
10960,test,1112,EDACC-C05-B,Indian English,indian,A,indian,4,18.94,cal
10962,test,1114,EDACC-C05-B,Indian English,indian,A,indian,4,5.5,cal
10963,test,1115,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,2.26,cal
10965,test,1117,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,6.79,cal
10966,test,1118,EDACC-C05-B,Indian English,indian,A,indian,4,10.51,cal
10967,test,1119,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,13.18,cal
10968,test,1120,EDACC-C05-B,Indian English,indian,A,indian,4,1.18,cal
10969,test,1121,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,8.98,cal
10970,test,1122,EDACC-C05-B,Indian English,indian,A,indian,4,2.2,cal
10971,test,1123,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,1.09,cal
10973,test,1125,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,8.71,cal
10974,test,1126,EDACC-C05-B,Indian English,indian,A,indian,4,1.84,cal
10975,test,1127,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,1.03,cal
10976,test,1128,EDACC-C05-B,Indian English,indian,A,indian,4,8.5,cal
10977,test,1129,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,15.37,cal
10978,test,1130,EDACC-C05-B,Indian English,indian,A,indian,4,4.57,cal
10980,test,1132,EDACC-C05-B,Indian English,indian,A,indian,4,5.05,cal
10981,test,1133,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,1.18,cal
10982,test,1134,EDACC-C05-B,Indian English,indian,A,indian,4,5.26,cal
10984,test,1136,EDACC-C05-B,Indian English,indian,A,indian,4,8.14,cal
10986,test,1138,EDACC-C05-B,Indian English,indian,A,indian,4,7.63,cal
10987,test,1139,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,1.9,cal
10988,test,1140,EDACC-C05-B,Indian English,indian,A,indian,4,8.17,cal
10990,test,1142,EDACC-C05-B,Indian English,indian,A,indian,4,1.09,cal
10992,test,1144,EDACC-C05-B,Indian English,indian,A,indian,4,6.61,cal
10993,test,1145,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,1.66,cal
10994,test,1146,EDACC-C05-B,Indian English,indian,A,indian,4,1.66,cal
10995,test,1147,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,2.68,cal
10996,test,1148,EDACC-C05-B,Indian English,indian,A,indian,4,4.75,cal
10998,test,1150,EDACC-C05-B,Indian English,indian,A,indian,4,3.4,cal
11000,test,1152,EDACC-C05-B,Indian English,indian,A,indian,4,4.03,cal
11001,test,1153,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,6.37,cal
11003,test,1155,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,1.3,cal
11004,test,1156,EDACC-C05-B,Indian English,indian,A,indian,4,1.27,cal
11006,test,1158,EDACC-C05-B,Indian English,indian,A,indian,4,4.42,cal
11008,test,1160,EDACC-C05-B,Indian English,indian,A,indian,4,1.69,cal
11010,test,1162,EDACC-C05-B,Indian English,indian,A,indian,4,6.76,cal
11011,test,1163,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,2.71,cal
11013,test,1165,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,2.8,cal
11014,test,1166,EDACC-C05-B,Indian English,indian,A,indian,4,9.25,cal
11016,test,1168,EDACC-C05-B,Indian English,indian,A,indian,4,4.03,cal
11018,test,1170,EDACC-C05-B,Indian English,indian,A,indian,4,26.05,cal
11020,test,1172,EDACC-C05-B,Indian English,indian,A,indian,4,6.82,cal
11021,test,1173,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,17.92,cal
11022,test,1174,EDACC-C05-B,Indian English,indian,A,indian,4,12.82,cal
11024,test,1176,EDACC-C05-B,Indian English,indian,A,indian,4,2.89,cal
11026,test,1178,EDACC-C05-B,Indian English,indian,A,indian,4,4.54,cal
11031,test,1183,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,4.3,cal
11032,test,1184,EDACC-C05-B,Indian English,indian,A,indian,4,1.93,cal
11034,test,1186,EDACC-C05-B,Indian English,indian,A,indian,4,8.65,cal
11036,test,1188,EDACC-C05-B,Indian English,indian,A,indian,4,6.88,cal
11037,test,1189,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,1.09,cal
11038,test,1190,EDACC-C05-B,Indian English,indian,A,indian,4,12.73,cal
11040,test,1192,EDACC-C05-B,Indian English,indian,A,indian,4,1.6,cal
11042,test,1194,EDACC-C05-B,Indian English,indian,A,indian,4,2.23,cal
11043,test,1195,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,5.05,cal
11044,test,1196,EDACC-C05-B,Indian English,indian,A,indian,4,1.6,cal
11046,test,1198,EDACC-C05-B,Indian English,indian,A,indian,4,11.38,cal
11048,test,1200,EDACC-C05-B,Indian English,indian,A,indian,4,4.24,cal
11052,test,1204,EDACC-C05-B,Indian English,indian,A,indian,4,4.6,cal
11054,test,1206,EDACC-C05-B,Indian English,indian,A,indian,4,7.81,cal
11056,test,1208,EDACC-C05-B,Indian English,indian,A,indian,4,3.25,cal
11058,test,1210,EDACC-C05-B,Indian English,indian,A,indian,4,6.52,cal
11059,test,1211,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,7.42,cal
11060,test,1212,EDACC-C05-B,Indian English,indian,A,indian,4,3.85,cal
11062,test,1214,EDACC-C05-B,Indian English,indian,A,indian,4,3.46,cal
11064,test,1216,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,1.27,cal
11065,test,1217,EDACC-C05-B,Indian English,indian,A,indian,4,2.26,cal
11067,test,1219,EDACC-C05-B,Indian English,indian,A,indian,4,2.14,cal
11068,test,1220,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,1.95,cal
11069,test,1221,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,7.46,cal
11070,test,1222,EDACC-C05-B,Indian English,indian,A,indian,4,2.83,cal
11071,test,1223,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,25.09,cal
11072,test,1224,EDACC-C05-B,Indian English,indian,A,indian,4,21.46,cal
11073,test,1225,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,3.01,cal
11074,test,1226,EDACC-C05-B,Indian English,indian,A,indian,4,2.71,cal
11078,test,1230,EDACC-C05-B,Indian English,indian,A,indian,4,2.02,cal
11079,test,1231,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,4.81,cal
11080,test,1232,EDACC-C05-B,Indian English,indian,A,indian,4,6.31,cal
11082,test,1234,EDACC-C05-B,Indian English,indian,A,indian,4,4.3,cal
11085,test,1237,EDACC-C05-A,Romanian,OOV-aggregate,B,,-1,3.79,cal
11086,test,1238,EDACC-C05-B,Indian English,indian,A,indian,4,4.33,cal
